Unnamed: 0,images_path,masks_path
52756,d:\s3_dataset_entire\S3_entire-dataset\1687953040_f63ebce833854d3eaa74d772575d2151\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1687953040_f63ebce833854d3eaa74d772575d2151\mask\mask.png
52765,d:\s3_dataset_entire\S3_entire-dataset\1700751636_af6703b3191d4bafba7c0a36ae4aaa65\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700751636_af6703b3191d4bafba7c0a36ae4aaa65\mask\mask.png
52766,d:\s3_dataset_entire\S3_entire-dataset\1709299377_6b0217309a024bc3973c9d4972cd754d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709299377_6b0217309a024bc3973c9d4972cd754d\mask\mask.png
52773,d:\s3_dataset_entire\S3_entire-dataset\1700564635_84a8fe036ec043579b30937c339151a7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700564635_84a8fe036ec043579b30937c339151a7\mask\mask.png
52786,d:\s3_dataset_entire\S3_entire-dataset\1702370188_b1fb71d9babd4d4291fd4270c4571793\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702370188_b1fb71d9babd4d4291fd4270c4571793\mask\mask.png
52790,d:\s3_dataset_entire\S3_entire-dataset\1703243677_d90f8149bfd343a4a3e3035ad3ef4d65\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703243677_d90f8149bfd343a4a3e3035ad3ef4d65\mask\mask.png
52791,d:\s3_dataset_entire\S3_entire-dataset\1697440186_2d95a2db49944f218c48427e90b47ed0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697440186_2d95a2db49944f218c48427e90b47ed0\mask\mask.png
52793,d:\s3_dataset_entire\S3_entire-dataset\1703094506_c8ab46362d1741f6a8719d7f3d2d5297\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703094506_c8ab46362d1741f6a8719d7f3d2d5297\mask\mask.png
52797,d:\s3_dataset_entire\S3_entire-dataset\1703818160_552da37315ad467482d1e93ebeaaab5e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703818160_552da37315ad467482d1e93ebeaaab5e\mask\mask.png
52803,d:\s3_dataset_entire\S3_entire-dataset\1704190770_09003e69f53e4138a6445f5a21092a79\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704190770_09003e69f53e4138a6445f5a21092a79\mask\mask.png
52806,d:\s3_dataset_entire\S3_entire-dataset\1704268916_bd48e22c683847a99d05ea24a6c57d99\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704268916_bd48e22c683847a99d05ea24a6c57d99\mask\mask.png
52808,d:\s3_dataset_entire\S3_entire-dataset\1699391424_70594c23ae0a4e988cda561ed593c92b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1699391424_70594c23ae0a4e988cda561ed593c92b\mask\mask.png
52810,d:\s3_dataset_entire\S3_entire-dataset\1702156844_3d2687f6e0074d54a21969775e1717c7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702156844_3d2687f6e0074d54a21969775e1717c7\mask\mask.png
52823,d:\s3_dataset_entire\S3_entire-dataset\1709296951_8969c678461a405486b5de80c6efb068\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709296951_8969c678461a405486b5de80c6efb068\mask\mask.png
52826,d:\s3_dataset_entire\S3_entire-dataset\1706707065_57736b6862fc490f812eef6bc6dcf1ba\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706707065_57736b6862fc490f812eef6bc6dcf1ba\mask\mask.png
52827,d:\s3_dataset_entire\S3_entire-dataset\1706703137_42d191ff12a3415cb3e369c0f47de8fb\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706703137_42d191ff12a3415cb3e369c0f47de8fb\mask\mask.png
52837,d:\s3_dataset_entire\S3_entire-dataset\1710145929_b5c0ad186f9547e3b241441d5a7d6b5b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710145929_b5c0ad186f9547e3b241441d5a7d6b5b\mask\mask.png
52856,d:\s3_dataset_entire\S3_entire-dataset\1713379287_af98b38535544e028d912bb97c8e79e2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713379287_af98b38535544e028d912bb97c8e79e2\mask\mask.png
52858,d:\s3_dataset_entire\S3_entire-dataset\1706084981_b4e43da4e4d74dea83612de18c42dc1f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706084981_b4e43da4e4d74dea83612de18c42dc1f\mask\mask.png
52864,d:\s3_dataset_entire\S3_entire-dataset\1702381471_1913f49a22b14344a06c3ce3d8db51cb\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702381471_1913f49a22b14344a06c3ce3d8db51cb\mask\mask.png
52866,d:\s3_dataset_entire\S3_entire-dataset\1708435140_4c58704a04184d448ce0cd6f8f741055\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708435140_4c58704a04184d448ce0cd6f8f741055\mask\mask.png
52875,d:\s3_dataset_entire\S3_entire-dataset\1703072386_304d622871384aa29fac1640b4753d7e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703072386_304d622871384aa29fac1640b4753d7e\mask\mask.png
52876,d:\s3_dataset_entire\S3_entire-dataset\1688388524_d90de1cb32b74b5ba2e006bb499e1bac\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1688388524_d90de1cb32b74b5ba2e006bb499e1bac\mask\mask.png
52890,d:\s3_dataset_entire\S3_entire-dataset\1705065298_e1538d6d531043c3a135fc7b265e418b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705065298_e1538d6d531043c3a135fc7b265e418b\mask\mask.png
52893,d:\s3_dataset_entire\S3_entire-dataset\1707125068_2479704d4d454f5e85582440c590ce97\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707125068_2479704d4d454f5e85582440c590ce97\mask\mask.png
52895,d:\s3_dataset_entire\S3_entire-dataset\1713636999_10215b0299184c1a8d1913e7bd5c5ac3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713636999_10215b0299184c1a8d1913e7bd5c5ac3\mask\mask.png
52898,d:\s3_dataset_entire\S3_entire-dataset\1698227834_591e989216fd4840be6ab10ff56d655f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698227834_591e989216fd4840be6ab10ff56d655f\mask\mask.png
52908,d:\s3_dataset_entire\S3_entire-dataset\1709804062_e1fb4ac4f8d24b93ab11c174fde068e5\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709804062_e1fb4ac4f8d24b93ab11c174fde068e5\mask\mask.png
52909,d:\s3_dataset_entire\S3_entire-dataset\1690376681_e4095bfcaa174c7f94c81230bf382988\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1690376681_e4095bfcaa174c7f94c81230bf382988\mask\mask.png
52912,d:\s3_dataset_entire\S3_entire-dataset\1706699682_37bd544c0f7e455888a702fe742aca99\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706699682_37bd544c0f7e455888a702fe742aca99\mask\mask.png
52913,d:\s3_dataset_entire\S3_entire-dataset\1705409814_07fa136721354889a633cdb857b0caa4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705409814_07fa136721354889a633cdb857b0caa4\mask\mask.png
52917,d:\s3_dataset_entire\S3_entire-dataset\1704723993_0e9e69ef4d25427e833520e2420f33d2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704723993_0e9e69ef4d25427e833520e2420f33d2\mask\mask.png
52930,d:\s3_dataset_entire\S3_entire-dataset\1701775493_42696e3d627b42fd9eed4fd2db24a83e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701775493_42696e3d627b42fd9eed4fd2db24a83e\mask\mask.png
52935,d:\s3_dataset_entire\S3_entire-dataset\1702323951_5601df5cc7234f19a0f50c2af0e74100\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702323951_5601df5cc7234f19a0f50c2af0e74100\mask\mask.png
52936,d:\s3_dataset_entire\S3_entire-dataset\1712832814_66d13333282d428fa252d979cdd98472\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712832814_66d13333282d428fa252d979cdd98472\mask\mask.png
52945,d:\s3_dataset_entire\S3_entire-dataset\1709743448_95e266e9f60344f2bea74f8021e61894\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709743448_95e266e9f60344f2bea74f8021e61894\mask\mask.png
52950,d:\s3_dataset_entire\S3_entire-dataset\1710075195_bf94f0ec881a41818164d13c02091137\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710075195_bf94f0ec881a41818164d13c02091137\mask\mask.png
52953,d:\s3_dataset_entire\S3_entire-dataset\1713866023_6a0d8aa467094179873b12eaa5a071ea\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713866023_6a0d8aa467094179873b12eaa5a071ea\mask\mask.png
52956,d:\s3_dataset_entire\S3_entire-dataset\1707552339_9cd818929ed640968f3641f38f0389c3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707552339_9cd818929ed640968f3641f38f0389c3\mask\mask.png
52958,d:\s3_dataset_entire\S3_entire-dataset\1707997585_68a42d63b30c49a3bf533f9974772abf\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707997585_68a42d63b30c49a3bf533f9974772abf\mask\mask.png
52966,d:\s3_dataset_entire\S3_entire-dataset\1709562816_3558a93c86c4417590a35706a59c9287\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709562816_3558a93c86c4417590a35706a59c9287\mask\mask.png
52980,d:\s3_dataset_entire\S3_entire-dataset\1698932449_3096f33dec8e48c6acc84a219bc2e257\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698932449_3096f33dec8e48c6acc84a219bc2e257\mask\mask.png
52981,d:\s3_dataset_entire\S3_entire-dataset\1707397656_a222324d375f4941968ae62ca60b884e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707397656_a222324d375f4941968ae62ca60b884e\mask\mask.png
52984,d:\s3_dataset_entire\S3_entire-dataset\1702573205_f7f5b4bae1d74d368ad9f36e816a76c9\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702573205_f7f5b4bae1d74d368ad9f36e816a76c9\mask\mask.png
52992,d:\s3_dataset_entire\S3_entire-dataset\1707821422_e9674e114b4c4ba095a7ada84414b6c2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707821422_e9674e114b4c4ba095a7ada84414b6c2\mask\mask.png
53005,d:\s3_dataset_entire\S3_entire-dataset\1702378198_dd93454eb0d4445ebf92131fb6043712\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702378198_dd93454eb0d4445ebf92131fb6043712\mask\mask.png
53029,d:\s3_dataset_entire\S3_entire-dataset\1707299983_453eb58de1234d239002016751e2752c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707299983_453eb58de1234d239002016751e2752c\mask\mask.png
53037,d:\s3_dataset_entire\S3_entire-dataset\1700742197_9bb858a4f17948ae8ae57ef38268cb8b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700742197_9bb858a4f17948ae8ae57ef38268cb8b\mask\mask.png
53045,d:\s3_dataset_entire\S3_entire-dataset\1702632160_f8ad15e0836c4152b75d8c089bc2c6d1\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702632160_f8ad15e0836c4152b75d8c089bc2c6d1\mask\mask.png
53048,d:\s3_dataset_entire\S3_entire-dataset\1708869571_cd362795d7284f069d64d366a9024178\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708869571_cd362795d7284f069d64d366a9024178\mask\mask.png
53057,d:\s3_dataset_entire\S3_entire-dataset\1700733761_d2da3b327e974cd692cc68c5ad38816d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700733761_d2da3b327e974cd692cc68c5ad38816d\mask\mask.png
53060,d:\s3_dataset_entire\S3_entire-dataset\1709203942_53d275af9f644e77bc980360ed4a42be\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709203942_53d275af9f644e77bc980360ed4a42be\mask\mask.png
53062,d:\s3_dataset_entire\S3_entire-dataset\1710146110_19884ee0511e401c82030e680fc232ea\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710146110_19884ee0511e401c82030e680fc232ea\mask\mask.png
53066,d:\s3_dataset_entire\S3_entire-dataset\1714397214_31b3e6f93ff04f2489aaddb4d47b9331\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1714397214_31b3e6f93ff04f2489aaddb4d47b9331\mask\mask.png
53068,d:\s3_dataset_entire\S3_entire-dataset\1702280733_697e1dfcc6b94cc3980c575268ea8865\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702280733_697e1dfcc6b94cc3980c575268ea8865\mask\mask.png
53070,d:\s3_dataset_entire\S3_entire-dataset\1709299591_fc41f199ad9a43838762c8154ac03e45\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709299591_fc41f199ad9a43838762c8154ac03e45\mask\mask.png
53077,d:\s3_dataset_entire\S3_entire-dataset\1703615380_777974c2722b4e4a8f19e83725460c8c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703615380_777974c2722b4e4a8f19e83725460c8c\mask\mask.png
53078,d:\s3_dataset_entire\S3_entire-dataset\1713262562_7c4c7d44b1f34b2091c3b64cd37368cd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713262562_7c4c7d44b1f34b2091c3b64cd37368cd\mask\mask.png
53080,d:\s3_dataset_entire\S3_entire-dataset\1710230513_18cb33c27abe423cb8f032b4d659efa1\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710230513_18cb33c27abe423cb8f032b4d659efa1\mask\mask.png
53102,d:\s3_dataset_entire\S3_entire-dataset\1714464702_2aedf0ef215549378c790e2e1667c7ec\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1714464702_2aedf0ef215549378c790e2e1667c7ec\mask\mask.png
53106,d:\s3_dataset_entire\S3_entire-dataset\1712133763_a09a37615e564b39afd7c4c58ea7a321\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712133763_a09a37615e564b39afd7c4c58ea7a321\mask\mask.png
53107,d:\s3_dataset_entire\S3_entire-dataset\1710765321_fbde740bdbbb4b289f443c71da3df0bf\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710765321_fbde740bdbbb4b289f443c71da3df0bf\mask\mask.png
53116,d:\s3_dataset_entire\S3_entire-dataset\1706876688_89b0ee38405744e882c80d30086c8a80\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706876688_89b0ee38405744e882c80d30086c8a80\mask\mask.png
53119,d:\s3_dataset_entire\S3_entire-dataset\1709299481_2479060ed62341179d75f831fb672dd2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709299481_2479060ed62341179d75f831fb672dd2\mask\mask.png
53127,d:\s3_dataset_entire\S3_entire-dataset\1704721073_8c86acdc082d41dcb9c1dc9204d3b716\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704721073_8c86acdc082d41dcb9c1dc9204d3b716\mask\mask.png
53134,d:\s3_dataset_entire\S3_entire-dataset\1699954523_587d64a4da1c47fb80661886646627e6\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1699954523_587d64a4da1c47fb80661886646627e6\mask\mask.png
53137,d:\s3_dataset_entire\S3_entire-dataset\1701095296_ffa033d6342e4627b5b8247ce833f417\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701095296_ffa033d6342e4627b5b8247ce833f417\mask\mask.png
53146,d:\s3_dataset_entire\S3_entire-dataset\1705924992_751aad2d28e74e8d89ef992121c74d25\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705924992_751aad2d28e74e8d89ef992121c74d25\mask\mask.png
53147,d:\s3_dataset_entire\S3_entire-dataset\1698754223_3f5c0a5193c14c439a5561f358c5f358\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698754223_3f5c0a5193c14c439a5561f358c5f358\mask\mask.png
53151,d:\s3_dataset_entire\S3_entire-dataset\1710076676_b2af43c1e454431785e1226b87afb5ee\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710076676_b2af43c1e454431785e1226b87afb5ee\mask\mask.png
53152,d:\s3_dataset_entire\S3_entire-dataset\1703852672_e493ddd9dd874896a9b1e368e4b8189f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703852672_e493ddd9dd874896a9b1e368e4b8189f\mask\mask.png
53155,d:\s3_dataset_entire\S3_entire-dataset\1712665061_4f76e80e11bf4ca5ba445105d19a6a39\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712665061_4f76e80e11bf4ca5ba445105d19a6a39\mask\mask.png
53163,d:\s3_dataset_entire\S3_entire-dataset\1704370672_91858eed657349beb3ab61cbc9cf135e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704370672_91858eed657349beb3ab61cbc9cf135e\mask\mask.png
53167,d:\s3_dataset_entire\S3_entire-dataset\1706013563_5ab774ad4e124c40b4783627ef49b85e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706013563_5ab774ad4e124c40b4783627ef49b85e\mask\mask.png
53182,d:\s3_dataset_entire\S3_entire-dataset\1709631659_c9bd671b3d894081a60704589bb2898f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709631659_c9bd671b3d894081a60704589bb2898f\mask\mask.png
53187,d:\s3_dataset_entire\S3_entire-dataset\1697440539_8fd63db1ebd54d518c096898c95e922b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697440539_8fd63db1ebd54d518c096898c95e922b\mask\mask.png
53188,d:\s3_dataset_entire\S3_entire-dataset\1697457454_e776560a104042eabd491af61323b7d1\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697457454_e776560a104042eabd491af61323b7d1\mask\mask.png
53189,d:\s3_dataset_entire\S3_entire-dataset\1709558394_4a79f3bf0e2c4b9988c793047d90c37f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709558394_4a79f3bf0e2c4b9988c793047d90c37f\mask\mask.png
53205,d:\s3_dataset_entire\S3_entire-dataset\1703670930_c4d20364811b4a89840ff6ed127d98fc\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703670930_c4d20364811b4a89840ff6ed127d98fc\mask\mask.png
53207,d:\s3_dataset_entire\S3_entire-dataset\1700823093_8a9055707212446ba859380b34166900\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700823093_8a9055707212446ba859380b34166900\mask\mask.png
53217,d:\s3_dataset_entire\S3_entire-dataset\1703096687_ffb6240ae41640629421e0f1d197604c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703096687_ffb6240ae41640629421e0f1d197604c\mask\mask.png
53223,d:\s3_dataset_entire\S3_entire-dataset\1705586958_1b20142538604dd5ad6f0918e2492dc0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705586958_1b20142538604dd5ad6f0918e2492dc0\mask\mask.png
53233,d:\s3_dataset_entire\S3_entire-dataset\1701936999_a7097b3d246f44fc9474e65121bacf03\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701936999_a7097b3d246f44fc9474e65121bacf03\mask\mask.png
53237,d:\s3_dataset_entire\S3_entire-dataset\1706185574_18fd44b97ac4435a917fc9fb55f4b81d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706185574_18fd44b97ac4435a917fc9fb55f4b81d\mask\mask.png
53240,d:\s3_dataset_entire\S3_entire-dataset\1703069519_08e2b5e9f25c488dad57d83e99856aee\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703069519_08e2b5e9f25c488dad57d83e99856aee\mask\mask.png
53244,d:\s3_dataset_entire\S3_entire-dataset\1713383048_dc5548a8f1924c59bfa965b919fea41d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713383048_dc5548a8f1924c59bfa965b919fea41d\mask\mask.png
53252,d:\s3_dataset_entire\S3_entire-dataset\1707133649_40504c7ad01b48969d322ec0306706b2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707133649_40504c7ad01b48969d322ec0306706b2\mask\mask.png
53271,d:\s3_dataset_entire\S3_entire-dataset\1709713693_ee14491f07a64bea94382b951ce6069c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709713693_ee14491f07a64bea94382b951ce6069c\mask\mask.png
53285,d:\s3_dataset_entire\S3_entire-dataset\1706778731_846143c05bc14f1aa82435ec22ef1f09\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706778731_846143c05bc14f1aa82435ec22ef1f09\mask\mask.png
53288,d:\s3_dataset_entire\S3_entire-dataset\1705666530_faac6731ca4b4e978d6c22860e50d110\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705666530_faac6731ca4b4e978d6c22860e50d110\mask\mask.png
53300,d:\s3_dataset_entire\S3_entire-dataset\1704371114_d096bee08c9e4b318abef2a6a2a332a7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704371114_d096bee08c9e4b318abef2a6a2a332a7\mask\mask.png
53302,d:\s3_dataset_entire\S3_entire-dataset\1705545186_038a78ac091340ddb2b3f30b206385b8\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705545186_038a78ac091340ddb2b3f30b206385b8\mask\mask.png
53310,d:\s3_dataset_entire\S3_entire-dataset\1706778644_c4b6866003824dc2863f348e88034ba4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706778644_c4b6866003824dc2863f348e88034ba4\mask\mask.png
53313,d:\s3_dataset_entire\S3_entire-dataset\1704968492_db833f40a5c0425ab97162575f2fb559\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704968492_db833f40a5c0425ab97162575f2fb559\mask\mask.png
53314,d:\s3_dataset_entire\S3_entire-dataset\1705660946_fd123731ec7e424c85eb5b11255358da\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705660946_fd123731ec7e424c85eb5b11255358da\mask\mask.png
53319,d:\s3_dataset_entire\S3_entire-dataset\1704196890_6067ce86023343d38cd5a0951847191c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704196890_6067ce86023343d38cd5a0951847191c\mask\mask.png
53322,d:\s3_dataset_entire\S3_entire-dataset\1697452624_ea729524303249079058a8bcd5d1f812\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697452624_ea729524303249079058a8bcd5d1f812\mask\mask.png
53329,d:\s3_dataset_entire\S3_entire-dataset\1703860128_385fd0247e854d4b89be4b75e55f9bb2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703860128_385fd0247e854d4b89be4b75e55f9bb2\mask\mask.png
